time_id,year,semester,trimester,month,day,dayWeek,monthLetter
20190207,2019,1,1,2,7,Thursday,February
20190209,2019,1,1,2,9,Saturday,February
20190210,2019,1,1,2,10,Sunday,February
20190212,2019,1,1,2,12,Tuesday,February
20190213,2019,1,1,2,13,Wednesday,February
20190214,2019,1,1,2,14,Thursday,February
20190215,2019,1,1,2,15,Friday,February
20190216,2019,1,1,2,16,Saturday,February
20190217,2019,1,1,2,17,Sunday,February
20190218,2019,1,1,2,18,Monday,February
20190219,2019,1,1,2,19,Tuesday,February
20190220,2019,1,1,2,20,Wednesday,February
20190221,2019,1,1,2,21,Thursday,February
20190223,2019,1,1,2,23,Saturday,February
20190224,2019,1,1,2,24,Sunday,February
20190225,2019,1,1,2,25,Monday,February
20190226,2019,1,1,2,26,Tuesday,February
20190227,2019,1,1,2,27,Wednesday,February
20190228,2019,1,1,2,28,Thursday,February
20190301,2019,1,1,3,1,Friday,March
20190304,2019,1,1,3,4,Monday,March
20190305,2019,1,1,3,5,Tuesday,March
20190306,2019,1,1,3,6,Wednesday,March
20190307,2019,1,1,3,7,Thursday,March
20190308,2019,1,1,3,8,Friday,March
20190309,2019,1,1,3,9,Saturday,March
20190310,2019,1,1,3,10,Sunday,March
20190311,2019,1,1,3,11,Monday,March
20190312,2019,1,1,3,12,Tuesday,March
20190313,2019,1,1,3,13,Wednesday,March
20190314,2019,1,1,3,14,Thursday,March
20190315,2019,1,1,3,15,Friday,March
20190316,2019,1,1,3,16,Saturday,March
20190317,2019,1,1,3,17,Sunday,March
20190318,2019,1,1,3,18,Monday,March
20190320,2019,1,1,3,20,Wednesday,March
20190321,2019,1,1,3,21,Thursday,March
20190323,2019,1,1,3,23,Saturday,March
20190324,2019,1,1,3,24,Sunday,March
20190329,2019,1,1,3,29,Friday,March
20190330,2019,1,1,3,30,Saturday,March
20190401,2019,1,2,4,1,Monday,April
20190402,2019,1,2,4,2,Tuesday,April
20190403,2019,1,2,4,3,Wednesday,April
20190404,2019,1,2,4,4,Thursday,April
20190405,2019,1,2,4,5,Friday,April
20190406,2019,1,2,4,6,Saturday,April
20190409,2019,1,2,4,9,Tuesday,April
20190410,2019,1,2,4,10,Wednesday,April
20190411,2019,1,2,4,11,Thursday,April
20190412,2019,1,2,4,12,Friday,April
20190413,2019,1,2,4,13,Saturday,April
20190415,2019,1,2,4,15,Monday,April
20190416,2019,1,2,4,16,Tuesday,April
20190418,2019,1,2,4,18,Thursday,April
20190419,2019,1,2,4,19,Friday,April
20190420,2019,1,2,4,20,Saturday,April
20190421,2019,1,2,4,21,Sunday,April
20190422,2019,1,2,4,22,Monday,April
20190423,2019,1,2,4,23,Tuesday,April
20190424,2019,1,2,4,24,Wednesday,April
20190425,2019,1,2,4,25,Thursday,April
20190426,2019,1,2,4,26,Friday,April
20190427,2019,1,2,4,27,Saturday,April
20190428,2019,1,2,4,28,Sunday,April
20190429,2019,1,2,4,29,Monday,April
20190430,2019,1,2,4,30,Tuesday,April
20190501,2019,1,2,5,1,Wednesday,May
20190502,2019,1,2,5,2,Thursday,May
20190503,2019,1,2,5,3,Friday,May
20190504,2019,1,2,5,4,Saturday,May
20190507,2019,1,2,5,7,Tuesday,May
20190508,2019,1,2,5,8,Wednesday,May
20190509,2019,1,2,5,9,Thursday,May
20190510,2019,1,2,5,10,Friday,May
20190511,2019,1,2,5,11,Saturday,May
20190512,2019,1,2,5,12,Sunday,May
20190513,2019,1,2,5,13,Monday,May
20190514,2019,1,2,5,14,Tuesday,May
20190515,2019,1,2,5,15,Wednesday,May
20190516,2019,1,2,5,16,Thursday,May
20190517,2019,1,2,5,17,Friday,May
20190518,2019,1,2,5,18,Saturday,May
20190519,2019,1,2,5,19,Sunday,May
20190521,2019,1,2,5,21,Tuesday,May
20190522,2019,1,2,5,22,Wednesday,May
20190523,2019,1,2,5,23,Thursday,May
20190524,2019,1,2,5,24,Friday,May
20190525,2019,1,2,5,25,Saturday,May
20190526,2019,1,2,5,26,Sunday,May
20190528,2019,1,2,5,28,Tuesday,May
20190529,2019,1,2,5,29,Wednesday,May
20190531,2019,1,2,5,31,Friday,May
20190601,2019,1,2,6,1,Saturday,June
20190602,2019,1,2,6,2,Sunday,June
20190603,2019,1,2,6,3,Monday,June
20190604,2019,1,2,6,4,Tuesday,June
20190605,2019,1,2,6,5,Wednesday,June
20190606,2019,1,2,6,6,Thursday,June
20190607,2019,1,2,6,7,Friday,June
20190609,2019,1,2,6,9,Sunday,June
20190610,2019,1,2,6,10,Monday,June
20190611,2019,1,2,6,11,Tuesday,June
20190612,2019,1,2,6,12,Wednesday,June
20190613,2019,1,2,6,13,Thursday,June
20190614,2019,1,2,6,14,Friday,June
20190615,2019,1,2,6,15,Saturday,June
20190616,2019,1,2,6,16,Sunday,June
20190617,2019,1,2,6,17,Monday,June
20190619,2019,1,2,6,19,Wednesday,June
20190620,2019,1,2,6,20,Thursday,June
20190621,2019,1,2,6,21,Friday,June
20190622,2019,1,2,6,22,Saturday,June
20190623,2019,1,2,6,23,Sunday,June
20190624,2019,1,2,6,24,Monday,June
20190626,2019,1,2,6,26,Wednesday,June
20190629,2019,1,2,6,29,Saturday,June
20190701,2019,2,3,7,1,Monday,July
20190702,2019,2,3,7,2,Tuesday,July
20190703,2019,2,3,7,3,Wednesday,July
20190704,2019,2,3,7,4,Thursday,July
20190705,2019,2,3,7,5,Friday,July
20190706,2019,2,3,7,6,Saturday,July
20190707,2019,2,3,7,7,Sunday,July
20190709,2019,2,3,7,9,Tuesday,July
20190710,2019,2,3,7,10,Wednesday,July
20190711,2019,2,3,7,11,Thursday,July
20190712,2019,2,3,7,12,Friday,July
20190713,2019,2,3,7,13,Saturday,July
20190714,2019,2,3,7,14,Sunday,July
20190715,2019,2,3,7,15,Monday,July
20190716,2019,2,3,7,16,Tuesday,July
20190717,2019,2,3,7,17,Wednesday,July
20190718,2019,2,3,7,18,Thursday,July
20190719,2019,2,3,7,19,Friday,July
20190720,2019,2,3,7,20,Saturday,July
20190721,2019,2,3,7,21,Sunday,July
20190722,2019,2,3,7,22,Monday,July
20190723,2019,2,3,7,23,Tuesday,July
20190724,2019,2,3,7,24,Wednesday,July
20190725,2019,2,3,7,25,Thursday,July
20190726,2019,2,3,7,26,Friday,July
20190727,2019,2,3,7,27,Saturday,July
20190728,2019,2,3,7,28,Sunday,July
20190729,2019,2,3,7,29,Monday,July
20190730,2019,2,3,7,30,Tuesday,July
20190731,2019,2,3,7,31,Wednesday,July
20190802,2019,2,3,8,2,Friday,August
20190803,2019,2,3,8,3,Saturday,August
20190804,2019,2,3,8,4,Sunday,August
20190805,2019,2,3,8,5,Monday,August
20190806,2019,2,3,8,6,Tuesday,August
20190807,2019,2,3,8,7,Wednesday,August
20190809,2019,2,3,8,9,Friday,August
20190810,2019,2,3,8,10,Saturday,August
20190811,2019,2,3,8,11,Sunday,August
20190812,2019,2,3,8,12,Monday,August
20190813,2019,2,3,8,13,Tuesday,August
20190814,2019,2,3,8,14,Wednesday,August
20190815,2019,2,3,8,15,Thursday,August
20190816,2019,2,3,8,16,Friday,August
20190817,2019,2,3,8,17,Saturday,August
20190818,2019,2,3,8,18,Sunday,August
20190819,2019,2,3,8,19,Monday,August
20190820,2019,2,3,8,20,Tuesday,August
20190821,2019,2,3,8,21,Wednesday,August
20190822,2019,2,3,8,22,Thursday,August
20190823,2019,2,3,8,23,Friday,August
20190824,2019,2,3,8,24,Saturday,August
20190825,2019,2,3,8,25,Sunday,August
20190827,2019,2,3,8,27,Tuesday,August
20190829,2019,2,3,8,29,Thursday,August
20190830,2019,2,3,8,30,Friday,August
20190901,2019,2,3,9,1,Sunday,September
20190902,2019,2,3,9,2,Monday,September
20190903,2019,2,3,9,3,Tuesday,September
20190905,2019,2,3,9,5,Thursday,September
20190906,2019,2,3,9,6,Friday,September
20190907,2019,2,3,9,7,Saturday,September
20190909,2019,2,3,9,9,Monday,September
20190910,2019,2,3,9,10,Tuesday,September
20190911,2019,2,3,9,11,Wednesday,September
20190912,2019,2,3,9,12,Thursday,September
20190913,2019,2,3,9,13,Friday,September
20190915,2019,2,3,9,15,Sunday,September
20190916,2019,2,3,9,16,Monday,September
20190917,2019,2,3,9,17,Tuesday,September
20190918,2019,2,3,9,18,Wednesday,September
20190919,2019,2,3,9,19,Thursday,September
20190920,2019,2,3,9,20,Friday,September
20190921,2019,2,3,9,21,Saturday,September
20190924,2019,2,3,9,24,Tuesday,September
20190925,2019,2,3,9,25,Wednesday,September
20190926,2019,2,3,9,26,Thursday,September
20190928,2019,2,3,9,28,Saturday,September
20190929,2019,2,3,9,29,Sunday,September
20190930,2019,2,3,9,30,Monday,September
20191002,2019,2,4,10,2,Wednesday,October
20191004,2019,2,4,10,4,Friday,October
20191006,2019,2,4,10,6,Sunday,October
20191007,2019,2,4,10,7,Monday,October
20191010,2019,2,4,10,10,Thursday,October
20191011,2019,2,4,10,11,Friday,October
20191013,2019,2,4,10,13,Sunday,October
20191014,2019,2,4,10,14,Monday,October
20191016,2019,2,4,10,16,Wednesday,October
20191017,2019,2,4,10,17,Thursday,October
20191019,2019,2,4,10,19,Saturday,October
20191021,2019,2,4,10,21,Monday,October
20191022,2019,2,4,10,22,Tuesday,October
20191023,2019,2,4,10,23,Wednesday,October
20191024,2019,2,4,10,24,Thursday,October
20191025,2019,2,4,10,25,Friday,October
20191026,2019,2,4,10,26,Saturday,October
20191027,2019,2,4,10,27,Sunday,October
20191028,2019,2,4,10,28,Monday,October
20191029,2019,2,4,10,29,Tuesday,October
20191030,2019,2,4,10,30,Wednesday,October
20191031,2019,2,4,10,31,Thursday,October
20191101,2019,2,4,11,1,Friday,November
20191103,2019,2,4,11,3,Sunday,November
20191104,2019,2,4,11,4,Monday,November
20191106,2019,2,4,11,6,Wednesday,November
20191107,2019,2,4,11,7,Thursday,November
20191108,2019,2,4,11,8,Friday,November
20191109,2019,2,4,11,9,Saturday,November
20191110,2019,2,4,11,10,Sunday,November
20191111,2019,2,4,11,11,Monday,November
20191112,2019,2,4,11,12,Tuesday,November
20191113,2019,2,4,11,13,Wednesday,November
20191114,2019,2,4,11,14,Thursday,November
20191115,2019,2,4,11,15,Friday,November
20191116,2019,2,4,11,16,Saturday,November
20191117,2019,2,4,11,17,Sunday,November
20191118,2019,2,4,11,18,Monday,November
20191119,2019,2,4,11,19,Tuesday,November
20191121,2019,2,4,11,21,Thursday,November
20191122,2019,2,4,11,22,Friday,November
20191123,2019,2,4,11,23,Saturday,November
20191124,2019,2,4,11,24,Sunday,November
20191126,2019,2,4,11,26,Tuesday,November
20191127,2019,2,4,11,27,Wednesday,November
20191128,2019,2,4,11,28,Thursday,November
20191129,2019,2,4,11,29,Friday,November
20191130,2019,2,4,11,30,Saturday,November
20191202,2019,2,4,12,2,Monday,December
20191203,2019,2,4,12,3,Tuesday,December
20191204,2019,2,4,12,4,Wednesday,December
20191205,2019,2,4,12,5,Thursday,December
20191206,2019,2,4,12,6,Friday,December
20191207,2019,2,4,12,7,Saturday,December
20191208,2019,2,4,12,8,Sunday,December
20191209,2019,2,4,12,9,Monday,December
20191210,2019,2,4,12,10,Tuesday,December
20191211,2019,2,4,12,11,Wednesday,December
20191213,2019,2,4,12,13,Friday,December
20191215,2019,2,4,12,15,Sunday,December
20191216,2019,2,4,12,16,Monday,December
20191217,2019,2,4,12,17,Tuesday,December
20191218,2019,2,4,12,18,Wednesday,December
20191219,2019,2,4,12,19,Thursday,December
20191222,2019,2,4,12,22,Sunday,December
20191223,2019,2,4,12,23,Monday,December
20191224,2019,2,4,12,24,Tuesday,December
20191225,2019,2,4,12,25,Wednesday,December
20191226,2019,2,4,12,26,Thursday,December
20191227,2019,2,4,12,27,Friday,December
20191228,2019,2,4,12,28,Saturday,December
20191229,2019,2,4,12,29,Sunday,December
20191230,2019,2,4,12,30,Monday,December
20210920,2021,2,3,9,20,Monday,September
